Q1,Q2,Q3,Q4,Q5,Q6,id
[1],[],[0],[0],[0],[1] ,abs04113
[1],[6],[],[0],[1],[1] ,abs06644
[1],[4],[2],[0],[],[0] ,abs13584
[1],[4 6],[1],[0],[],[0] ,abs12222
[1],[2],[],[16],[1],[0] ,abs05015
[1],[],[],[0],[0],[1] ,abs02338
[1],[],[2],[],[],[1] ,abs17781
[0],[],[],[],[],[0] ,abs04193
[1],[4 5 6],[2],[0],[],[0] ,abs15939
[1],[4 5 6],[],[0],[],[0] ,abs16595
[1],[6],[2],[0],[],[0] ,abs13051
[1],[3],[],[0],[1],[1] ,abs00689
[1],[6],[2],[0],[],[0] ,abs13378
[1],[3],[],[],[1],[1] ,abs19854
[1],[5],[2],[0],[1],[0] ,abs07355
1,2,[],[],1,1 ,abs04420
[1],[2],[2],[],[],[0] ,abs19982
[1],[0],[],[0],[],[0] ,abs10577
[1],[6],[],[0],[],[0] ,abs20354
[1],[0],[],[0],[1],[1] ,abs20259
[1],[5 6],[2],[0],[],[0] ,abs14801
[1],[4 5 6],[2],[0],[],[0] ,abs15429
1,3,2,[],1,1 ,abs19162
[1],[2],[],[0],[1],[1] ,abs04758
[1],[6],[2],[0],[],[0] ,abs04751
[0],[],[],[],[1],[1] ,abs03092
[1],[6],[2],[0],[],[0],abs14170
[1],[],[2],[0],[1],[0] ,abs10242
[1],[6],[2],[0],[1],[1],abs18927
[0],[],[],[],[],[0] ,abs01693
[1],[2],[],[],[],[0] ,abs20748
[1],[4 5 6],[2],[0],[],[0] ,abs16671
[1],[0],[],[0],[1],[1] ,abs03467
[1],[4 7],[2],[0],[1],[1] ,abs13060
[1],[3],[],[0],[1],[1] ,abs01875
[1],[3],[],[0],[1],[0] ,abs01663
[1],[4],[2],[0],[],[1] ,abs14731
[0],[],[],[],[0],[1] ,abs17110
[1],[6],[],[],[],[0] ,abs05880
[1],[6 7],[],[0],[],[0] ,abs18766
[1],[6],[],[0],[],[0],abs08564
[1],[5],[],[0],[],[0] ,abs07543
[1],[],[2],[0],[1],[1] ,abs14449
[1],[4],[2],[0],[],[0] ,abs09152
[1],[5],[],[0],[],[0] ,abs14986
[1],[1 2],[],[40],[1],[1] ,abs00795
[1],[2],[2],[],[1],[1] ,abs00153
[1],[5 6],[1],[0],[],[0] ,abs11634
[1],[1 2],[],[14 22],[1],[1] ,abs19048
[1],[6],[],[0],[],[0] ,abs16569
[0],[],[],[],[1],[1] ,abs03657
[1],[4 6],[2],[0],[],[0] ,abs11058
[1],[5 6],[1],[0],[],[0] ,abs10868
1,3,2,[],1,1 ,abs20548
[1],[5],[],[0],[],[0] ,abs05608
[1],[2],[2],[],[1],[1] ,abs20690
[1],[6],[],[0],[1],[1] ,abs01543
[1],[6],[],[0],[],[0] ,abs17642
[1],[2 3],[],[0],[1],[1] ,abs19771
[1],[0],[],[0],[],[0] ,abs03724
[0],[],[],[],[1],[1] ,abs14356
[1],[5],[],[0],[1],[0] ,abs14537
[1],[5],[],[0],[],[0] ,abs16497
[1],[3],[],[0],[],[0] ,abs08066
[1],[4 6],[],[0],[1],[1] ,abs14546
[1],[4],[],[0],[1],[1] ,abs16203
[1],[2],[],[],[1],[1] ,abs21751
[1],[6],[],[0],[1],[1] ,abs14429
[1],[2],[],[],[0],[1] ,abs06925
[1],[6],[2],[0],[1],[1] ,abs11731
[0],[],[],[],[0],[0] ,abs03704
[0],[],[],[],[],[1] ,abs04587
[1],[6],[2],[],[],[0] ,abs00308
[1],[0],[],[0],[],[0] ,abs16440
[1],[1 2],[],[],[1],[0] ,abs13666
[0],[],[],[],[1],[1] ,abs20190
[1],[4 5],[],[0],[],[0] ,abs16066
[1],[],[],[],[1],[1] ,abs16994
[0],[],[],[],[0],[1] ,abs02511
[1],[6],[2],[0],[],[0] ,abs07099
[1],[0],[0],[0],[0],[1] ,abs00650
[1],[6],[2],[0],[],[0] ,abs08569
[0],[],[],[],[],[0] ,abs15330
[1],[5],[],[],[],[0] ,abs16021
[1],[4 5 6],[],[0],[],[0] ,abs11870
[1],[1 2],[],[],[],[0] ,abs13790
[1],[5],[1],[0],[],[0] ,abs16422
1,2 6,1,3,1,1 ,abs21936
[1],[6],[],[0],[],[0] ,abs02052
[1],[5 6],[],[0],[],[0] ,abs05779
[1],[4 5],[],[0],[],[0] ,abs07985
[1],[2],[2],[],[],[1] ,abs16972
[1],[4 5 6],[],[0],[],[0] ,abs07241
[1],[1 2],[],[],[1],[1] ,abs19511
[1],[0],[2],[0],[],[0],abs09039
[0],[],[],[],[0],[1] ,abs03068
[1],[4 5],[],[0],[],[0] ,abs19670
[1],[6],[],[0],[1],[1] ,abs13083
[1],[5 6],[],[0],[],[0] ,abs16295
[1],[],[],[],[0],[1] ,abs10587
[0],[],[],[],[1],[1] ,abs17194
[0],[],[],[],[],[0] ,abs18053
[1],[],[],[0],[],[1] ,abs20922
[1],[4 5 6],[1],[0],[],[0] ,abs05303
[1],[6],[],[0],[1],[0] ,abs19963
[1],[],[2],[0],[1],[1] ,abs06666
[1],[4],[],[0],[1],[0] ,abs16669
[1],[5 6],[1],[26],[],[0] ,abs06202
[1],[2],[],[],[],[0] ,abs01342
[1],[],[],[0],[1],[1] ,abs13891
[1],[2],[],[],[1],[1] ,abs03013
[1],[5],[1],[0],[],[0],abs07760
[1],[6],[1],[0],[1],[0] ,abs18966
[1],[6],[],[0],[],[0] ,abs03359
[0],[],[],[],[1],[1] ,abs10061
1,1 2,2,15 16,1,1 ,abs22114
[2],[2],[0],[1],[1] ,abs20352
[1],[6],[],[0],[],[0] ,abs07414
[0],[],[],[],[0],[1] ,abs10113
[0],[],[],[],[0],[0] ,abs00753
[],[2],[0],[],[0] ,abs12069
1,6,0,0,1,1 ,abs01460
[1],[4 6],[2],[0],[],[0] ,abs05709
[0],[],[],[],[1],[1] ,abs09814
[1],[5],[],[0],[],[0] ,abs13460
[1],[],[],[],[0],[1] ,abs13895
[1],[],[],[],[1],[1] ,abs21146
[1],[6],[1],[0],[],[0] ,abs21329
[1],[],[],[0],[1],[0] ,abs11774
[1],[6],[2],[0],[1],[1] ,abs18873
[1],[],[],[],[1],[1] ,abs17219
1,6,2,0,1,1 ,abs20253
1,3,1,[],1,1 ,abs20137
[1],[2],[2],[18],[1],[1] ,abs03355
[1],[4 5 6],[],[0],[],[0] ,abs09844
[1],[3],[],[0],[1],[1] ,abs19910
[0],[],[],[],[1],[1] ,abs18312
[1],[4 5],[],[0],[1],[1] ,abs18676
[1],[4 5],[],[0],[],[0] ,abs21251
[1],[4],[],[0],[],[0] ,abs13274
[1],[5 6],[],[0],[1],[1] ,abs11506
[1],[4 6],[],[0],[1],[1] ,abs16582
[1],[1],[],[0],[1],[0] ,abs18935
[1],[4 5],[1],[0],[],[0] ,abs14613
[0],[],[],[],[0],[1],abs14630
[1],[2],[],[0],[0],[1] ,abs19741
[1],[4],[],[0],[0],[1] ,abs13856
[1],[],[2],[],[1],[1] ,abs17075
[0],[],[],[],[1],[1] ,abs17491
[1],[5],[],[],[1],[0] ,abs06946
[1],[6],[2],[0],[],[0] ,abs03614
[1],[2],[],[],[],[0] ,abs13807
[1],[3],[],[0],[],[0] ,abs20089
[1],[5],[1],[0],[1],[0] ,abs07908
[0],[],[],[],[0],[1] ,abs10683
[1],[4 5 6],[1],[],[],[0] ,abs18104
[1],[4 5 6],[2],[0],[],[0] ,abs17987
[1],[],[],[],[1],[1] ,abs06868
[1],[],[2],[],[1],[1] ,abs18359
[1],[6],[],[0],[],[0] ,abs05793
[1],[5],[1],[0],[],[0] ,abs00826
[1],[1 2],[],[22],[],[0] ,abs19593
[1],[],[],[0],[1],[1] ,abs10426
[1],[1 2],[],[26],[1],[1] ,abs06901
[1],[2],[],[],[0],[1] ,abs10572
[1],[],[],[0],[1],[1] ,abs10417
[1],[4 5],[1],[0],[],[0] ,abs17992
[1],[3],[2],[0],[1],[1] ,abs00868
[1],[2 4 5 6],[],[],[1],[1] ,abs08935
[1],[4 5 6],[],[0],[],[0] ,abs09368
[1],[4 5 6 7],[],[0],[],[1] ,abs05968
[1],[1 2],[],[],[1],[1] ,abs22241
[1],[6],[],[0],[1],[1] ,abs20904
[1],[5 6],[],[],[],[0] ,abs05411
[1],[],[2],[0],[],[0] ,abs00757
[1],[5],[],[0],[],[0] ,abs13549
[1],[2],[],[7],[0],[0] ,abs04924
[1],[7],[],[0],[1],[1] ,abs09982
[1],[4],[],[0],[],[0] ,abs16298
[1],[3],[],[0],[],[0] ,abs19654
[1],[4 5 6],[2],[0],[],[0] ,abs12298
[1],[4 5],[],[0],[],[0] ,abs09278
[1],[6],[],[],[],[0] ,abs10964
[1],[2],[2],[],[1],[1] ,abs01758
[1],[4 5 6],[2],[0],[],[0] ,abs09163
[1],[7],[],[0],[1],[1] ,abs19988
[1],[4 5 6],[2],[0],[],[0] ,abs05894
[1],[],[2],[0],[1],[1] ,abs17802
[0],[],[],[],[],[0] ,abs15160
[1],[6],[2],[0],[],[0] ,abs07639
[1],[6],[0],[0],[],[0] ,abs09035
1,2 3,2,[],1,1 ,abs21881
[1],[5],[],[0],[1],[1] ,abs21023
[1],[1 2],[],[],[1],[0] ,abs15832
[0],[],[],[],[0],[0] ,abs20444
[1],[6],[2],[0],[],[0] ,abs14156
[1],[],[2],[0],[1],[1] ,abs06427
[1],[],[],[],[],[1] ,abs10082
[1],[4 5],[1],[0],[],[0] ,abs15760
[1],[6],[2],[0],[],[0] ,abs09702
[1],[6],[2],[],[],[0] ,abs01215
[1],[6],[],[0],[],[0] ,abs09926
1,4 5,1,[],[],0 ,abs05068
[1],[],[2],[0],[],[0] ,abs02978
[1],[2],[],[],[],[0] ,abs04861
[1],[],[],[0],[0],[1] ,abs20486
[1],[4 6],[],[0],[],[0] ,abs11707
[1],[6 7],[1],[0],[],[0] ,abs03919
[1],[6],[],[0],[1],[0] ,abs12310
[1],[],[],[],[0],[0] ,abs14788
[1],[6],[2],[0],[],[0] ,abs20547
[1],[2],[],[18],[1],[1] ,abs16461
[0],[],[],[],[1],[1] ,abs02537
[1],[5],[],[0],[],[0] ,abs06312
[1],[3],[],[0],[1],[1] ,abs09821
[1],[6],[],[0],[],[0] ,abs05297
1,3,1,0,1,1 ,abs18708
[1],[],[],[0],[1],[1] ,abs21868
[1],[5],[1],[0],[1],[0] ,abs11267
[1],[5 6],[],[0],[],[0] ,abs01525
[1],[],[2],[0],[1],[1] ,abs17232
[1],[4 5 6],[],[0],[],[0] ,abs11291
[1],[1 2],[],[7],[1],[1] ,abs06801
[1],[5 6],[1],[0],[1],[1] ,abs21279
[1],[5],[],[0],[1],[1] ,abs02793
[0],[],[],[],[0],[1] ,abs01365
[0],[],[],[],[0],[1] ,abs14122
[0],[],[],[],[2],[1] ,abs04267
[1],[6],[],[0],[],[0] ,abs12083
[0],[],[],[],[1],[1] ,abs01781
1,4 5 6,1,0,1,0 ,abs10695
[0],[],[],[],[],[0] ,abs09326
[1],[3],[],[0],[1],[1] ,abs20204
[0],[],[],[],[1],[1] ,abs03821
[1],[5],[],[0],[1],[1] ,abs03864
[1],[4],[1],[0],[1],[0] ,abs08720
[1],[0],[],[0],[1],[1] ,abs04071
[1],[6],[],[0],[],[0] ,abs04683
[1],[3],[],[0],[1],[1] ,abs20791
[0],[],[],[],[1],[1] ,abs00277
[1],[2],[2],[],[],[0] ,abs04953
[5],[1],[0],[],[0] ,abs07586
[1],[6],[2],[0],[],[0] ,abs17135
[1],[5 6],[1],[0],[],[0] ,abs16050
[1],[5],[],[0],[],[0] ,abs01563
[1],[2],[],[15],[1],[1] ,abs20874
[1],[],[],[0],[1],[1] ,abs09996
[1],[4],[2],[0],[],[0] ,abs11860
[1],[5 6],[2],[0],[],[0] ,abs14804
[1],[6],[2],[0],[0],[1] ,abs21163
[0],[],[],[],[],[0] ,abs11259
[1],[4 5 6],[2],[0],[],[0] ,abs05905
[1],[4 5 6],[],[0],[],[0] ,abs15058
[1],[2],[],[],[0],[1] ,abs17056
[1],[6],[],[],[1],[1] ,abs19690
[1],[4 5 6],[],[0],[],[0] ,abs12648
[1],[2],[],[],[1],[1] ,abs03921
[0],[],[],[],[0],[1] ,abs05211
[1],[6],[],[],[1],[0] ,abs07071
[1],[6],[],[0],[],[0] ,abs14560
[0],[],[],[],[1],[1] ,abs08919
[1],[6],[2],[0],[],[0] ,abs00564
[6],[2],[0],[],[0] ,abs22005
[1],[],[2],[0],[1],[1] ,abs18179
[1],[6],[],[0],[1],[1] ,abs19370
[1],[1 2],[2],[],[],[1] ,abs11576
[1],[6],[],[0],[],[0] ,abs21247
[0],[],[],[],[0],[1] ,abs22064
[1],[5 6],[],[],[1],[0] ,abs00907
[1],[5],[1],[0],[],[0] ,abs11271
[1],[4 5 6],[],[0],[],[0] ,abs05576
[1],[4],[],[],[0],[0] ,abs17852
[1],[5],[0],[0],[],[0] ,abs16026
1,3,2,0,1,1 ,abs18678
[1],[6],[2],[0],[],[0] ,abs11523
[1],[1 2],[2],[9],[1],[0] ,abs14116
[1],[3],[],[0],[1],[1] ,abs06017
[1],[3],[],[0],[1],[0] ,abs20281
[0],[],[],[],[0],[1] ,abs04966
[1],[5],[],[0],[],[0] ,abs21421
[1],[],[2],[],[],[0] ,abs21149
[1],[4 5 6 7],[],[0],[],[0] ,abs05318
[0],[],[],[],[1],[1] ,abs03837
[1],[5 6],[],[0],[1],[0] ,abs19304
[1],[2],[],[],[1],[0] ,abs05908
[1],[4 5 6],[],[0],[],[0] ,abs09658
[1],[2],[],[7],[1],[1] ,abs04103
[1],[3],[],[0],[1],[1] ,abs04638
1,2,1,[16],1,1 ,abs03970
[1],[2],[],[12],[0],[1] ,abs21236
[1],[4],[],[0],[],[0] ,abs08385
[0],[],[],[],[0],[1] ,abs06591
[1],[4 5],[1],[0],[],[0] ,abs08634
[1],[7],[],[0],[],[0] ,abs18651
[1],[4 5 6],[],[0],[],[0] ,abs12409
[1],[3],[2],[0],[1],[1] ,abs22012
[1],[2],[],[0],[1],[1] ,abs01729
[1],[5],[],[0],[],[0] ,abs20383
1,1 2,2,[],1,0 ,abs21762
[1],[5 6],[1],[0],[],[0] ,abs07286
[1],[3],[],[0],[1],[1] ,abs19716
1,1 2,2,[],1,1 ,abs10290
[0],[],[],[],[1],[1] ,abs00473
[0],[],[],[],[1],[1] ,abs09885
[1],[6],[],[0],[1],[1] ,abs05970
[1],[6],[],[0],[1],[1] ,abs09697
[1],[4 5 6],[1],[0],[],[0] ,abs12356
[1],[],[2],[0],[1],[1] ,abs17103
1,4 5 6,2,[],[],0 ,abs06220
[1],[6],[],[0],[],[0] ,abs00275
[1],[],[],[],[1],[1] ,abs13988
[1],[4],[],[0],[1],[1] ,abs09575
[1],[],[2],[0],[1],[1] ,abs14188
[1],[6],[2],[0],[],[0] ,abs12749
[1],[2],[],[26],[1],[1] ,abs15801
[1],[6],[],[0],[1],[1] ,abs19505
[1],[4 5 6],[],[0],[],[0] ,abs07142
[1],[5 6],[],[0],[],[0] ,abs12007
[1],[6],[],[0],[],[0] ,abs18995
[1],[5],[],[0],[1],[1] ,abs02225
[0],[],[],[],[0],[1] ,abs05188
[1],[2 3 6],[],[],[1],[1] ,abs17602
1,1 2,2,7,1,1 ,abs02016
[1],[],[],[],[],[1] ,abs07020
[0],[],[],[],[1],[1] ,abs02578
[1],[5 6],[],[0],[],[0] ,abs13221
1,2 4 5 6 7,2,40,1,1 ,abs06414
[1],[2 3 6],[],[15],[],[0] ,abs05134
[1],[5],[],[0],[1],[1] ,abs03186
[1],[5 6],[],[0],[],[0] ,abs13298
[0],[],[],[],[0],[1] ,abs17473
1,3,2,0,1,1 ,abs05023
[1],[4 5 6],[],[26],[],[0] ,abs14688
[1],[3],[],[],[1],[1] ,abs11933
[1],[6],[],[0],[],[0] ,abs22092
[1],[4 5 6],[],[0],[],[0] ,abs05355
[1],[],[2],[0],[1],[1] ,abs17787
[1],[6],[],[0],[],[0] ,abs13327
1,[],2,[],1,1 ,abs14413
1,6,2,0,1,1 ,abs13113
1,[],[],[],1,1 ,abs21116
[1],[4 5],[],[0],[],[0] ,abs05419
[0],[],[],[],[1],[0] ,abs01829
[1],[2],[],[16],[1],[1] ,abs20045
[1],[5 6],[1],[],[],[0] ,abs19350
[1],[6],[2],[],[1],[1] ,abs01862
[1],[0],[],[0],[1],[1] ,abs02712
[1],[6],[1],[0],[1],[1] ,abs16719
[0],[],[],[],[1],[1] ,abs00459
[1],[5 6],[],[0],[],[0] ,abs02654
[1],[3],[2],[0],[1],[1] ,abs11519
[1],[6],[2],[0],[],[0] ,abs17124
[1],[4 5 6],[2],[0],[],[0] ,abs12154
[1],[6],[2],[0],[],[0] ,abs09343
[1],[4 5 6],[],[0],[],[0] ,abs14856
[1],[],[2],[],[0],[1] ,abs21520
[1],[4 5 6],[],[0],[],[0] ,abs14844
[1],[6],[2],[0],[],[0] ,abs11285
[1],[6],[],[0],[],[0] ,abs16859
[1],[5],[1],[0],[1],[1] ,abs00894
[1],[6],[2],[0],[1],[1] ,abs21406
[1],[3],[],[],[1],[1] ,abs03295
[1],[4 5 6],[],[0],[],[0] ,abs12824
[1],[2],[],[12],[1],[1] ,abs19671
[1],[6],[],[0],[],[0] ,abs06309
[1],[],[2],[],[],[1] ,abs06825
[1],[6],[2],[0],[],[0] ,abs05805
[1],[1 2],[],[],[1],[0] ,abs18912
[1],[6],[],[0],[1],[1] ,abs02560
[0],[],[],[],[0],[0] ,abs22250
[1],[6],[],[0],[1],[1] ,abs19268
[0],[],[],[],[1],[1] ,abs19824
[1],[4 5 6],[1],[0],[1],[0] ,abs16856
[1],[4 5 6],[],[0],[1],[1] ,abs05314
[1],[3],[],[0],[],[0] ,abs15698
[1],[6],[2],[0],[],[0] ,abs02317
[1],[4 5],[1],[0],[],[0] ,abs11822
[1],[1],[],[],[1],[1] ,abs04388
[1],[4 5],[],[0],[1],[1] ,abs15194
[1],[4 5],[],[0],[],[0] ,abs12138
[1],[4 5],[],[0],[1],[1] ,abs04651
[0],[],[],[],[1],[1] ,abs04823
[1],[1 2],[2],[],[],[0] ,abs15218
[1],[4],[],[0],[],[0] ,abs21369
[1],[],[1],[],[],[0] ,abs11168
[1],[4 5],[1],[0],[],[0] ,abs11735
[1],[3],[],[0],[],[0] ,abs12221
[0],[],[],[],[],[0] ,abs15421
[0],[],[],[],[],[0] ,abs15163
[0],[],[],[],[0],[1] ,abs05000
[1],[6],[],[0],[1],[1] ,abs19248
[1],[6],[],[0],[1],[1] ,abs00001
[1],[4 5 6],[2],[0],[],[0] ,abs08951
[1],[2],[],[11],[1],[1] ,abs03500
[1],[6],[2],[0],[],[0] ,abs10863
[1],[4 5 6],[2],[0],[],[0] ,abs08911
[1],[4 5 6],[],[0],[1],[1] ,abs11186
[1],[6],[1],[0],[],[0] ,abs12663
[0],[],[],[],[1],[1] ,abs04161
[1],[4 5 6],[2],[0],[],[0] ,abs13139
[1],[2],[],[],[1],[1] ,abs03595
[1],[1 2 4 5 6],[],[],[],[0] ,abs08946
[1],[4 5 6],[],[0],[],[0] ,abs09560
[1],[],[2],[0],[],[1] ,abs14334
[1],[5],[],[0],[],[0] ,abs12791
[1],[4 5 6],[],[],[1],[0] ,abs18764
[1],[4 5 6],[],[0],[],[0] ,abs16074
[1],[4 5 6],[],[0],[1],[1] ,abs18121
[1],[3],[],[0],[1],[0] ,abs12957
[1],[3],[],[0],[1],[1] ,abs18949
[0],[],[],[],[0],[1] ,abs04389
[1],[4 5 6],[],[0],[],[0] ,abs11919
[1],[6],[],[0],[],[0] ,abs07249
[1],[5],[1],[0],[1],[1] ,abs06131
[0],[],[],[],[0],[1] ,abs15890
[1],[4 5],[],[0],[],[0] ,abs07842
[1],[],[],[0],[],[0] ,abs03380
[1],[4 5 6],[],[0],[],[1] ,abs04390
[1],[5 7],[2],[0],[],[0],abs15108
[1],[2],[],[0],[],[0] ,abs15631
[1],[],[],[],[1],[1] ,abs10655
[1],[4 5],[],[0],[],[0] ,abs21670
[0],[],[],[],[1],[0] ,abs15179
[1],[3],[],[0],[1],[1] ,abs00083
[0],[],[],[],[1],[1] ,abs18374
[1],[4 5 6],[],[0],[],[0] ,abs13446
[1],[],[],[0],[1],[1] ,abs10528
[1],[2],[],[],[],[0] ,abs13761
[1],[4 6 7],[],[0],[],[0] ,abs13473
[1],[5],[1],[0],[1],[0] ,abs18085
[1],[4 5],[1],[0],[],[0] ,abs04506
[1],[4 5 6],[1],[0],[],[0] ,abs07626
[1],[4 6],[],[0],[],[0] ,abs11069
[1],[5 6],[],[0],[],[0] ,abs07182
[0],[],[],[],[0],[0] ,abs17202
[1],[3],[],[0],[1],[1] ,abs03866
[1],[6],[],[0],[],[0] ,abs15468
[1],[4],[2],[0],[0],[1] ,abs02620
[1],[5 6],[],[0],[1],[1] ,abs01524
[1],[6],[1],[0],[],[0] ,abs15637
[1],[4 5],[],[0],[1],[1] ,abs12575
[0],[],[],[],[1],[1] ,abs17178
[0],[],[],[],[0],[1] ,abs05165
[1],[6],[],[0],[],[0] ,abs07599
[1],[0],[],[0],[0],[1] ,abs04792
[1],[6],[],[0],[1],[1] ,abs19360
[1],[4],[],[0],[],[0] ,abs11273
[1],[],[],[0],[1],[1] ,abs19065
[1],[6 7],[],[0],[],[0] ,abs13509
[1],[2],[],[10],[1],[1] ,abs06706
[0],[],[],[],[0] ,abs02627
[0],[],[],[],[],[0] ,abs15815
[1],[],[],[0],[1],[1] ,abs19013
[1],[2],[],[],[],[0] ,abs19027
[0],[],[],[],[],[0] ,abs16093
[1],[3],[],[0],[1],[1] ,abs02928
[1],[],[],[0],[1],[1] ,abs17288
[1],[2],[],[],[0],[1] ,abs02071
[1],[4],[],[0],[],[0] ,abs11966
[1],[6],[],[0],[],[0] ,abs05073
[1],[3],[],[0],[1],[0] ,abs20138
[1],[2],[],[0],[0],[1] ,abs05118
[1],[6],[2],[0],[],[1] ,abs01098
[0],[],[],[],[0],[1] ,abs01749
[1],[2],[],[0],[1],[1] ,abs18918
[1],[1 2],[],[22],[1],[0] ,abs01400
[1],[4 5],[],[0],[],[0] ,abs07150
[1],[3],[],[0],[1],[1] ,abs18665
[0],[],[],[],[1],[1] ,abs04717
[1],[],[2],[0],[],[1] ,abs17528
1,2,2,[],1,1 ,abs06614
[1],[6],[2],[0],[],[0] ,abs13218
[1],[2],[2],[],[0],[0] ,abs04599
[1],[2],[],[],[1],[0] ,abs19966
[1],[],[],[0],[0],[1] ,abs20749
[1],[5 6],[],[0],[],[0],abs07278
[1],[2],[],[],[1],[1] ,abs20280
[1],[6],[2],[0],[1],[1] ,abs10580
[1],[4 5],[2],[0],[],[0] ,abs07803
[0],[],[],[],[1],[1] ,abs08955
[1],[6],[2],[0],[],[0] ,abs12574
[1],[6],[],[0],[1],[1] ,abs04032
[1],[],[2],[0],[1],[1] ,abs13973
[1],[2],[],[],[],[0] ,abs17982
[1],[5],[],[0],[],[0] ,abs12920
[1],[4],[],[0],[],[0] ,abs13250
[1],[],[2],[0],[],[1] ,abs10353
[1],[3 6],[],[0],[],[0] ,abs14136
[1],[2],[1],[13],[1],[0] ,abs10253
[1],[4 5 6],[2],[0],[],[0] ,abs08590
[0],[],[],[],[],[0] ,abs16684
[1],[4 6],[2],[0],[],[0] ,abs15227
[1],[3],[],[0],[],[0] ,abs05280
[1],[5],[],[0],[],[0] ,abs18713
[1],[3],[],[0],[],[0] ,abs18736
[1],[4 6],[2],[0],[],[0] ,abs12342
[0],[],[],[],[0],[1] ,abs11739
[1],[4 6],[],[0],[1],[0] ,abs07576
[0],[],[],[],[0],[1] ,abs03730
[1],[4 6 7],[],[0],[],[0] ,abs14714
[1],[4],[],[0],[],[0] ,abs21366
[1],[2],[],[],[1],[1] ,abs10097
1,4 7,1,0,0,1 ,abs17957
[1],[6],[2],[0],[],[0] ,abs11914
[1],[2],[],[3],[0],[1] ,abs05270
[0],[],[],[],[0],[1] ,abs00075
[1],[6],[2],[0],[],[0] ,abs11073
[1],[],[2],[0],[1],[1] ,abs14152
[1],[6],[],[0],[1],[1] ,abs02949
[1],[3],[1],[0],[],[0] ,abs09479
1,4 6,2,[],1,1 ,abs09049
[1],[],[],[],[0],[1] ,abs19517
[1],[],[2],[0],[1],[0] ,abs06475
[1],[5 6],[],[0],[],[0] ,abs12907
[1],[4 5 6],[],[0],[],[0] ,abs13074
[1],[6],[],[],[0],[1] ,abs13531
[1],[4],[],[],[0],[0] ,abs08219
[1],[6],[],[0],[1],[1] ,abs02424
[1],[6],[],[0],[],[0] ,abs07454
[0],[],[],[],[1],[1] ,abs13910
[0],[],[],[],[0],[0] ,abs06550
[1],[5],[],[0],[],[0] ,abs09045
[1],[4],[],[0],[0],[1] ,abs08992
[1],[],[2],[0],[1],[1] ,abs06430
[1],[4 5 6],[1],[0],[],[0] ,abs09367
[1],[5 6],[1],[0],[],[0] ,abs07474
[1],[5 6],[1],[0],[],[0] ,abs13054
[1],[6],[2],[0],[],[0] ,abs12551
[1],[4 5 6],[1],[],[],[0] ,abs21007
[1],[4 6],[],[0],[],[0] ,abs11476
[0],[],[],[],[1],[1] ,abs18298
[1],[4 5 6],[],[0],[],[0] ,abs16223
[1],[4],[],[0],[1],[1] ,abs14808
[1],[],[],[],[0],[1] ,abs02105
[1],[2],[],[],[0],[1] ,abs03818
[1],[4 5 6],[],[0],[],[0] ,abs13332
[1],[],[],[0],[1],[1] ,abs06714
[1],[],[],[0],[1],[1] ,abs01147
[0],[],[],[],[],[0] ,abs16476
[0],[],[],[],[],[0] ,abs00632
[1],[2],[],[0],[1],[1] ,abs20270
[1],[],[2],[0],[1],[1] ,abs17720
[1],[2],[1],[],[],[0] ,abs15554
1,2,2,[],1,1 ,abs17041
[1],[6],[],[0],[],[0] ,abs01869
[0],[],[],[],[],[0] ,abs09054
[1],[2],[],[0],[1],[1] ,abs04382
[1],[2],[],[5],[1],[1] ,abs14256
[1],[6],[1],[0],[],[0] ,abs00593
[1],[4 5],[],[0],[],[0] ,abs03330
[1],[],[],[],[1],[0] ,abs19659
[1],[2],[],[],[],[0] ,abs05561
[1],[1 2],[],[],[1],[1] ,abs01124
[1],[4 5 6],[],[0],[],[0] ,abs11358
1,4 5 6 7,[],[],1,1 ,abs17844
[0],[],[],[],[1],[1] ,abs18390
[1],[4 5],[],[0],[],[0] ,abs07594
[1],[4 5 6],[],[0],[],[0] ,abs12067
[1],[4 5 6],[2],[0],[],[0] ,abs11219
[1],[5],[],[0],[],[0] ,abs06093
[1],[3],[2],[0],[],[0] ,abs16431
[1],[4 5],[],[0],[],[0] ,abs15310
[1],[2],[2],[17],[],[0] ,abs04441
[1],[3],[],[0],[],[0] ,abs18977
[1],[],[],[0],[1],[1] ,abs13777
[1],[4 5 6],[],[0],[],[0] ,abs16501
[1],[4],[],[0],[],[0] ,abs12424
[1],[],[2],[0],[1],[1] ,abs14167
[1],[5],[],[0],[],[0] ,abs09428
[0],[],[],[],[1],[1] ,abs04959
[1],[3],[],[0],[1],[1] ,abs15896
[1],[5 6],[],[0],[1],[0] ,abs19468
[0],[],[],[],[0],[1] ,abs08857
[1],[6],[],[0],[1],[1] ,abs09150
1,4 5 6,2,0,0,1 ,abs06364
[1],[0],[],[0],[],[0] ,abs22154
[1],[],[],[],[1],[1] ,abs14369
[5 6 7],[1],[0],[],[0],abs07159
[1],[5],[1],[0],[],[0] ,abs08855
[1],[2],[],[],[1],[1] ,abs04630
[1],[6],[2],[0],[],[0] ,abs06090
[0],[],[],[],[],[0] ,abs16759
[1],[6],[1],[],[],[0] ,abs19705
[1],[2],[],[25],[],[0] ,abs03304
[1],[5],[],[],[1],[0] ,abs09201
[0],[],[],[],[1],[1] ,abs00260
[0],[],[],[],[0],[1] ,abs02645
