Q1,Q2,Q3,Q4,Q5,Q6,id
[1],[],[2],[0],[],[1] ,abs17218
[1],[6],[],[0],[],[0] ,abs14560
[1],[3],[],[0],[],[1] ,abs00531
[1],[1 2],[],[7],[],[0] ,abs03944
[1],[2],[2],[0],[],[1] ,abs06934
[0],[],[],[],[],[1] ,abs17115
[1],[5],[],[0],[],[0] ,abs07833
[1],[3],[2],[0],[1],[1] ,abs22242
[1],[],[2],[0],[],[1] ,abs14188
[1],[],[2],[0],[],[1] ,abs02041
[1],[3 7],[],[],[],[0] ,abs19953
[0],[],[],[],[],[1] ,abs02026
[1],[],[],[0],[],[1] ,abs22118
[1],[],[],[],[],[1] ,abs14166
[1],[5 6],[2],[0],[],[0] ,abs13090
[1],[6],[1],[0],[],[0] ,abs06866
[1],[5],[],[0],[],[0] ,abs14548
[1],[5],[1],[0],[],[0] ,abs15767
[1],[2],[],[],[],[0] ,abs19966
[1],[4 5 6],[2],[0],[],[0] ,abs09834
[1],[5 6],[],[0],[],[0] ,abs16070
[1],[5 6],[1],[0],[],[0] ,abs08408
[1],[2],[2],[],[],[1] ,abs01353
[1],[5],[],[0],[],[0] ,abs04600
[1],[4 5 6],[2],[0],[],[0] ,abs11861
[1],[4 5 6],[],[0],[],[0] ,abs06092
[0],[],[],[],[],[0] ,abs09326
[1],[5 6],[1],[0],[],[0] ,abs11832
[0],[],[],[],[],[0] ,abs01749
[1],[3 6],[2],[0],[1],[1] ,abs21628
[1],[6],[],[0],[],[0] ,abs07539
[1],[4 6],[2],[0],[],[1] ,abs08624
[1],[4],[1],[0],[],[1] ,abs13465
[1],[5],[2],[0],[1],[0] ,abs16319
[1],[3],[1],[],[],[0] ,abs05034
[1],[],[2],[0],[],[1] ,abs06614
[1],[4],[],[],[],[1] ,abs14813
[0],[],[],[],[],[0] ,abs16411
[1],[6],[],[],[],[1] ,abs19775
[0],[],[],[],[],[1] ,abs13910
[1],[6],[2],[0],[],[0] ,abs01787
[1],[4 5 6],[],[0],[],[0] ,abs12424
[1],[4 5],[],[],[],[1] ,abs06405
[0],[],[],[],[],[1] ,abs03258
[1],[4],[],[0],[],[1] ,abs20553
[1],[7],[],[0],[],[1] ,abs20934
[1],[4],[],[],[],[0] ,abs11561
[1],[6],[2],[0],[],[0] ,abs07969
[1],[1 2],[2],[],[1],[1] ,abs14382
[1],[2],[],[22],[],[1] ,abs21699
[1],[4 5 6],[1],[0],[],[0] ,abs06163
[1],[7],[2],[0],[],[1] ,abs21525
[1],[2],[],[],[],[1] ,abs04383
[1],[5],[2],[0],[],[0] ,abs12125
[1],[],[],[],[],[1] ,abs06553
[1],[5],[1],[0],[],[0] ,abs13586
[1],[6],[],[],[],[1] ,abs19710
[1],[3],[],[0],[1],[1] ,abs04635
[1],[3 6],[1],[],[1],[0] ,abs19754
[1],[],[2],[],[],[1] ,abs18617
[1],[3],[],[0],[],[0] ,abs20226
[0],[],[],[],[],[1] ,abs17725
[1],[3],[],[0],[1],[1] ,abs18687
[1],[4 6],[2],[0],[],[1] ,abs13424
[1],[5 6],[],[0],[],[0] ,abs12310
[1],[5],[2],[0],[1],[0] ,abs07355
[1],[5 6],[1],[0],[],[0] ,abs10921
[1],[4 5],[1],[0],[],[0] ,abs16538
[1],[4 5],[],[0],[],[0] ,abs06297
[1],[4 5 6],[],[0],[],[0] ,abs11966
[0],[],[],[],[1],[1] ,abs00906
[1],[1 2],[],[9],[],[1] ,abs02205
[1],[5],[],[0],[],[1] ,abs20726
[1],[5],[],[0],[],[0] ,abs07688
[1],[2],[],[],[1],[1] ,abs17435
[1],[6],[],[0],[],[0] ,abs15001
[1],[2],[2],[0],[],[1] ,abs10231
[1],[6],[1],[0],[1],[1] ,abs03600
[1],[5],[],[0],[],[0] ,abs01549
[1],[5],[],[0],[],[0] ,abs16621
[1],[4],[],[],[],[0] ,abs13451
[1],[],[2],[0],[],[0] ,abs06888
[1],[2],[],[],[],[1] ,abs17542
[1],[4 5 6],[],[0],[],[0] ,abs11528
[0],[],[],[],[],[1] ,abs01304
[1],[6],[2],[],[],[1] ,abs01406
[0],[],[],[],[],[1] ,abs04338
[1],[2],[],[],[],[1] ,abs13899
[1],[3],[1],[0],[],[0] ,abs03316
[1],[4 5],[2],[0],[1],[0] ,abs08681
[0],[],[],[],[],[0] ,abs03049
[0],[],[],[],[],[0] ,abs15573
[1],[3],[],[0],[],[1] ,abs04908
[1],[4 5],[],[0],[],[0] ,abs11399
[1],[6],[],[0],[],[1] ,abs01543
[1],[6],[],[0],[],[1] ,abs10714
[1],[6],[],[0],[],[0] ,abs11568
[1],[6],[],[0],[],[0] ,abs00275
[1],[4 5 6],[],[0],[],[0] ,abs20181
[0],[],[],[],[1],[1] ,abs02110
[1],[3],[],[0],[],[1] ,abs01209
[1],[6],[2],[0],[],[0] ,abs14170
[1],[6],[],[0],[],[0] ,abs13356
[1],[4 5],[],[0],[1],[1] ,abs12575
[1],[3],[],[0],[],[0] ,abs05280
[0],[],[],[],[],[1] ,abs17110
[1],[2 6],[2],[0],[],[0] ,abs11203
[0],[],[],[],[],[1] ,abs02511
[1],[2],[],[],[],[1] ,abs04443
[1],[1 2],[],[],[],[1] ,abs10403
[0],[],[],[],[],[0] ,abs15330
[1],[6],[2],[0],[],[0] ,abs00757
[1],[3],[2],[],[],[0] ,abs11300
[1],[6],[2],[0],[],[0] ,abs09702
[1],[6 7],[],[0],[1],[1] ,abs19082
[1],[4],[],[],[],[1] ,abs18090
[1],[4 5 6],[],[0],[],[0] ,abs19324
[0],[],[],[],[],[1] ,abs13890
[0],[],[],[],[],[0] ,abs03391
[0],[],[],[],[],[0] ,abs09135
[1],[],[],[0],[],[1] ,abs14081
[1],[2],[],[],[1],[1] ,abs21927
[1],[4 5],[],[0],[],[0] ,abs12409
[1],[2],[2],[],[],[1] ,abs10408
[1],[6],[2],[0],[],[0] ,abs02465
[1],[6],[],[0],[],[0] ,abs08759
[1],[],[2],[],[],[1] ,abs19519
[1],[5],[],[0],[],[0] ,abs15443
[1],[5],[2],[0],[],[0] ,abs09054
[1],[5 6],[2],[0],[],[0] ,abs06415
[1],[],[2],[],[],[1] ,abs00945
[1],[3],[],[0],[1],[1] ,abs14459
[1],[5],[1],[0],[],[0] ,abs05705
[1],[2],[],[0],[],[1] ,abs21711
[1],[5],[1],[0],[],[0] ,abs08943
[1],[6],[],[0],[],[1] ,abs00874
[1],[0],[2],[0],[],[1] ,abs17549
[1],[5],[1],[0],[],[0] ,abs11304
[1],[6],[2],[0],[],[1] ,abs17803
[1],[5 6],[],[0],[],[0] ,abs08495
[1],[],[2],[],[],[1] ,abs13643
[0],[],[],[],[],[1] ,abs10363
[1],[5 6 7],[],[0],[],[0] ,abs08200
[1],[6],[2],[0],[],[1] ,abs15737
[1],[7],[2],[0],[],[0] ,abs16039
[1],[1 2],[],[],[1],[1] ,abs01124
[0],[],[],[],[],[0] ,abs16670
[1],[6],[],[0],[],[1] ,abs01082
[1],[4 6],[],[0],[],[0] ,abs13435
[0],[],[],[],[],[0] ,abs08124
[1],[2 3 6],[],[0],[1],[0] ,abs20770
[1],[3 6],[],[0],[],[0] ,abs07566
[1],[3 5 6],[2],[0],[],[1] ,abs18790
[1],[4 5],[],[0],[],[1] ,abs13155
[1],[2],[],[],[],[1] ,abs01390
[1],[6],[1],[0],[],[0] ,abs00593
[1],[6],[1],[0],[],[1] ,abs05147
[1],[4 5],[],[0],[],[0] ,abs06122
[1],[5],[],[0],[],[0] ,abs16629
[1],[],[],[0],[],[1] ,abs09978
[1],[1 2],[],[7],[],[1] ,abs04103
[1],[5],[],[0],[],[0] ,abs02171
[1],[4 5 6],[2],[0],[],[0] ,abs05985
[1],[],[2],[0],[],[1] ,abs14153
[1],[4 5 6],[2],[0],[],[1] ,abs09253
[1],[3],[1],[0],[],[0] ,abs18962
[0],[],[],[],[],[0] ,abs09480
[1],[1 2 3],[],[7],[1],[1] ,abs06436
[1],[3],[],[0],[1],[1] ,abs20571
[0],[],[],[],[],[1] ,abs13698
[1],[4 5],[2],[0],[],[1] ,abs21266
[1],[4 5 6 7],[2],[0],[],[1] ,abs08936
[1],[3],[2],[0],[1],[1] ,abs20253
[1],[],[],[0],[],[1] ,abs07059
[1],[4 5],[2],[0],[],[0] ,abs05448
[1],[7],[2],[0],[],[0] ,abs18930
[1],[5],[],[0],[],[0] ,abs05997
[1],[4 5 6],[],[0],[],[0] ,abs18831
[1],[5],[2],[0],[],[0] ,abs06406
[1],[1 2],[],[26],[],[1] ,abs01705
[1],[2 3 5 6],[1],[],[],[0] ,abs02404
[1],[6],[],[],[],[0] ,abs01157
[1],[5 6],[],[0],[],[1] ,abs14673
[1],[4 5 6 7],[],[0],[],[1] ,abs19355
[0],[],[],[],[],[1] ,abs03561
[1],[4 5],[2],[0],[],[0] ,abs05334
[0],[],[],[],[],[1] ,abs17146
[1],[5 6],[],[0],[],[0] ,abs12128
[1],[5],[1],[0],[],[0] ,abs05306
[1],[6],[2],[0],[],[0] ,abs09421
[1],[4 5],[],[0],[],[0] ,abs08517
[0],[],[],[],[],[0] ,abs02483
[1],[4 5],[],[0],[],[0] ,abs21311
[1],[6],[2],[0],[],[1] ,abs03445
[1],[],[],[],[],[1] ,abs22126
[0],[],[],[],[],[1] ,abs03819
[1],[5],[1],[],[],[0] ,abs02751
[1],[4],[2],[0],[],[1] ,abs14731
[1],[5 6],[],[],[],[0] ,abs11565
[1],[],[],[0],[],[0] ,abs10488
[1],[6],[],[0],[],[1] ,abs04488
[1],[5],[],[0],[],[0] ,abs01136
[1],[5 6],[1],[0],[],[0] ,abs11702
[1],[4 6],[],[0],[],[1] ,abs08262
[1],[3],[1],[0],[],[0] ,abs15319
[1],[3],[],[0],[],[0] ,abs01757
[1],[5 6],[],[],[],[0] ,abs16525
[1],[3],[],[],[],[1] ,abs20658
[1],[1 2],[],[],[],[1] ,abs21837
[0],[],[],[],[],[1] ,abs17306
[1],[],[],[0],[],[1] ,abs13732
[1],[4 5 6],[],[0],[],[1] ,abs05473
[1],[4 5],[],[0],[],[0] ,abs08341
[0],[],[],[],[],[1] ,abs18400
[1],[4],[],[0],[],[1] ,abs11747
[1],[2],[],[16],[],[1] ,abs04050
[1],[5],[1],[0],[1],[0] ,abs07593
[0],[],[],[],[],[0] ,abs07913
[1],[5 6],[],[0],[],[0] ,abs05411
[1],[1 2],[],[7 27],[],[1] ,abs01076
[1],[],[],[0],[],[1] ,abs21601
[0],[],[],[],[],[0] ,abs18053
[1],[5 6],[1],[0],[1],[1] ,abs16719
[1],[],[],[],[],[1] ,abs04642
[0],[],[],[],[],[0] ,abs02172
[1],[4 5],[1],[0],[],[0] ,abs12947
[1],[2],[2],[],[],[1] ,abs00351
[1],[5],[],[0],[],[0] ,abs16115
[1],[5 6],[],[0],[],[0] ,abs09045
[0],[],[],[],[],[0] ,abs11041
[1],[],[],[],[1],[1] ,abs17219
[1],[4 6],[],[0],[],[1] ,abs18771
[0],[],[],[],[],[1] ,abs03910
[0],[],[],[],[],[0] ,abs08111
[1],[5],[1],[0],[1],[0] ,abs07149
[1],[5 6],[],[0],[],[0] ,abs07249
[1],[5 6],[],[0],[],[0] ,abs08116
[1],[6],[2],[0],[],[0] ,abs04421
[1],[],[],[0],[],[1] ,abs03339
[0],[],[],[],[],[1] ,abs03502
[0],[],[],[],[],[1] ,abs17300
[1],[2],[],[],[],[1] ,abs18158
[1],[3 6 7],[2],[0],[],[0] ,abs19253
[1],[5 6 7],[],[0],[],[0] ,abs11777
[1],[4 5 6],[1],[],[1],[1] ,abs05403
[1],[1 2 3 4 5 6],[],[],[],[1] ,abs02553
[1],[6],[],[0],[],[0] ,abs18120
[1],[6],[],[0],[],[0] ,abs00394
[1],[4 5 6],[],[0],[],[0] ,abs09846
[1],[4 5],[],[0],[],[0] ,abs06093
[1],[3 6],[1],[0],[],[0] ,abs14870
[1],[2],[],[0],[],[1] ,abs10116
[0],[],[],[],[],[0] ,abs11502
[1],[6],[],[0],[],[1] ,abs19638
[1],[6],[],[0],[],[0] ,abs04246
[1],[],[],[],[],[1] ,abs14148
[1],[],[],[0],[],[0] ,abs03447
[1],[5],[],[0],[],[0] ,abs07684
[1],[3],[],[0],[],[1] ,abs19069
[1],[2],[],[],[],[1] ,abs13780
[0],[],[],[],[1],[1] ,abs17894
[1],[4 5],[],[0],[],[0] ,abs09719
[1],[6],[2],[0],[],[0] ,abs12213
[1],[4 5 6],[],[],[],[1] ,abs13531
[1],[1 2 3 4 5 6],[1],[],[1],[0] ,abs19664
[1],[6],[2],[0],[],[0] ,abs11523
[1],[1 2],[],[],[],[1] ,abs06895
[1],[6],[],[0],[],[0] ,abs16111
[0],[],[],[],[],[1] ,abs18524
[1],[3 6],[],[0],[],[1] ,abs20810
[1],[5],[],[0],[],[0] ,abs15673
[0],[],[],[],[],[0] ,abs05245
[1],[6],[],[0],[],[0] ,abs00636
[1],[6],[1],[0],[],[1] ,abs08804
[1],[3],[1],[0],[1],[1] ,abs18665
[1],[],[],[0],[],[1] ,abs10543
[1],[3 7],[],[],[],[1] ,abs20838
[1],[4 5 6],[1],[0],[1],[0] ,abs12028
[1],[6],[],[],[],[1] ,abs19007
[1],[6],[],[0],[],[0] ,abs15322
[1],[5],[],[0],[],[0] ,abs15566
[0],[],[],[],[],[1] ,abs01911
[1],[5],[],[0],[],[0] ,abs09199
[1],[5],[1],[0],[],[1] ,abs07746
[1],[4 5 6],[1],[0],[],[1] ,abs19442
[1],[5],[1],[0],[1],[0] ,abs06278
[1],[4 5 6],[],[0],[],[1] ,abs12135
[1],[3 4],[1],[0],[1],[1] ,abs12730
[1],[5 6],[],[0],[],[0] ,abs12167
[1],[5 6],[1],[0],[],[0] ,abs10868
[0],[],[],[],[],[1] ,abs02996
[1],[6],[],[0],[],[0] ,abs08819
[1],[4 5],[1],[0],[],[0] ,abs13551
[1],[4 5 6],[2],[0],[],[0] ,abs11104
[1],[4 5],[1],[0],[],[0] ,abs13440
[1],[],[],[0],[],[1] ,abs14177
[1],[1 2 5 6],[],[],[1],[0] ,abs00942
[1],[3],[],[0],[],[0] ,abs04501
[1],[1 2 6],[2],[26],[],[1] ,abs01452
[1],[6],[2],[0],[],[0] ,abs09055
[1],[4 5 6],[1],[0],[],[1] ,abs21348
[1],[4 5 6 7],[],[0],[],[0] ,abs09819
[1],[5],[2],[0],[],[0] ,abs12964
[1],[3],[2],[0],[],[1] ,abs21575
[1],[],[2],[0],[],[1] ,abs03131
[1],[4 5],[],[0],[],[0] ,abs19296
[1],[6],[2],[0],[],[0] ,abs09441
[1],[4 5],[],[0],[],[0] ,abs07596
[0],[],[],[],[],[1] ,abs00260
[1],[5 6],[],[0],[],[0] ,abs19431
[1],[2],[2],[0],[],[1] ,abs03109
[1],[4 5 6 7],[],[0],[],[0] ,abs09780
[1],[6],[],[0],[],[1] ,abs09971
[1],[1 2 4],[],[],[],[1] ,abs01334
[1],[5],[1],[0],[],[0] ,abs21037
[0],[],[],[],[],[1] ,abs14030
[1],[5 7],[],[0],[],[0] ,abs15108
[1],[5],[],[0],[1],[0] ,abs19304
[1],[6],[],[0],[],[0] ,abs04325
[0],[],[],[],[],[0] ,abs09733
[1],[2 3],[],[],[1],[1] ,abs18578
[1],[2],[],[],[],[1] ,abs02582
[1],[6],[],[0],[],[0] ,abs07502
[1],[4 5],[],[0],[],[0] ,abs21058
[1],[5],[1],[0],[],[0] ,abs13351
[1],[4 5 6],[],[0],[],[1] ,abs21106
[1],[],[],[0],[],[1] ,abs10588
[1],[2],[],[12],[],[1] ,abs18326
[1],[5],[1],[0],[],[0] ,abs07176
[1],[5],[],[0],[],[0] ,abs08230
[1],[5 6],[],[],[],[0] ,abs04569
[0],[],[],[],[],[0] ,abs13337
[1],[7],[],[0],[],[1] ,abs20876
[1],[5],[],[],[],[1] ,abs13528
[1],[5],[2],[0],[],[0] ,abs16794
[0],[],[],[],[],[0] ,abs11828
[1],[4 5 6],[],[0],[],[0] ,abs12980
[1],[2],[2],[12],[1],[1] ,abs00675
[1],[6],[],[0],[],[0] ,abs08616
[1],[5 6],[2],[0],[],[1] ,abs20352
[1],[1 2],[],[],[1],[1] ,abs20280
[1],[4 6 7],[2],[0],[],[0] ,abs15375
[0],[],[],[],[],[1] ,abs01456
[1],[4 5],[1],[0],[],[0] ,abs08453
[1],[5],[1],[0],[],[0] ,abs15366
[1],[6],[],[0],[],[0] ,abs09838
[1],[2 3],[],[0],[1],[1] ,abs19771
[1],[4 5 6 7],[2],[0],[],[0] ,abs11127
[1],[5],[],[],[],[1] ,abs05250
[1],[],[],[12],[],[1] ,abs04592
[1],[2],[],[12],[],[1] ,abs17230
[1],[4 5],[],[0],[],[0] ,abs12726
[1],[2],[],[],[],[1] ,abs00821
[1],[1 2],[2],[],[],[0] ,abs09402
[1],[6],[],[0],[],[0] ,abs05279
[1],[6],[2],[0],[],[0] ,abs06019
[1],[],[],[],[],[1] ,abs10356
[0],[],[],[],[],[1] ,abs17170
[1],[2],[2],[],[],[1] ,abs01919
[1],[],[],[0],[],[1] ,abs10644
[1],[1 2],[],[26],[1],[0] ,abs04098
[1],[6],[2],[0],[],[0] ,abs01328
[0],[],[],[],[],[1] ,abs02537
[1],[4 5 6],[],[0],[],[0] ,abs11635
[1],[5],[],[0],[],[0] ,abs16556
[1],[5],[2],[0],[],[0] ,abs16339
[1],[6],[],[0],[],[1] ,abs15313
[1],[5],[2],[0],[],[0] ,abs15224
[1],[6],[],[0],[],[0] ,abs00815
[0],[],[],[],[],[0] ,abs16348
[1],[6],[],[],[],[1] ,abs18762
[1],[3],[],[0],[1],[1] ,abs20914
[1],[5 6],[2],[0],[1],[0] ,abs13109
[0],[],[],[],[],[0] ,abs15985
[1],[5],[],[0],[],[0] ,abs07480
[1],[1 2],[],[],[1],[0] ,abs22241
[1],[4],[],[0],[],[1] ,abs09395
[1],[5 6],[2],[0],[],[0] ,abs10577
[1],[1 2],[],[],[],[0] ,abs05873
[0],[],[],[],[],[1] ,abs00639
[0],[],[],[],[],[1] ,abs18304
[1],[5 6],[],[0],[],[0] ,abs17915
[1],[6],[],[0],[],[1] ,abs02391
[1],[2],[],[],[],[1] ,abs02991
[0],[],[],[],[],[1] ,abs14337
[0],[],[],[],[],[1] ,abs17257
[1],[5],[],[0],[],[1] ,abs10926
[1],[],[2],[],[],[1] ,abs06825
[1],[5],[],[0],[],[0] ,abs07241
[1],[5 6],[1],[0],[1],[1] ,abs19505
[1],[6],[2],[0],[],[0] ,abs09377
[0],[],[],[],[],[0] ,abs15359
[1],[5],[1],[0],[],[0] ,abs00282
[1],[4 5 6],[],[0],[],[0] ,abs09212
[1],[2],[],[],[],[1] ,abs00461
[0],[],[],[],[0],[1] ,abs05211
[1],[4 5],[],[0],[],[1] ,abs06413
[1],[1 2],[],[24],[],[0] ,abs08172
[1],[6],[1],[0],[],[1] ,abs13249
[1],[6],[],[0],[],[0] ,abs21993
[1],[2],[2],[3],[],[1] ,abs04591
[1],[2 3 6],[],[],[1],[1] ,abs00614
[1],[4 5],[],[0],[1],[1] ,abs06296
[1],[2],[2],[23],[],[0] ,abs15773
[1],[5 6],[],[0],[1],[1] ,abs01605
[1],[5 6],[],[0],[],[1] ,abs01937
[1],[4 5],[],[0],[],[0] ,abs18828
[1],[5],[],[0],[],[0] ,abs10142
[1],[4 5 6],[2],[0],[],[0] ,abs16831
[0],[],[],[],[],[1] ,abs03730
[1],[1 2],[],[],[],[1] ,abs07088
[1],[5 6],[],[0],[],[1] ,abs02507
[1],[5],[2],[0],[],[0] ,abs14621
[1],[6],[],[0],[],[0] ,abs00416
[1],[4 5 6],[2],[0],[],[0] ,abs15731
[1],[5 6],[2],[0],[],[0] ,abs07391
[1],[],[2],[0],[],[1] ,abs06931
[1],[],[2],[0],[],[1] ,abs21814
[0],[],[],[],[],[1] ,abs14319
[1],[6],[2],[0],[],[0] ,abs20510
[1],[],[2],[0],[],[0] ,abs15763
[1],[1 2],[],[7],[],[1] ,abs22243
[1],[4 5 6],[],[0],[],[0] ,abs07639
[1],[5],[],[0],[1],[1] ,abs07569
[1],[5],[],[0],[],[0] ,abs07802
[0],[],[],[],[],[1] ,abs01687
[1],[6],[],[0],[],[1] ,abs07090
[1],[3],[],[0],[1],[1] ,abs03741
[1],[4 5],[],[0],[],[0] ,abs03330
[1],[1 2],[],[],[],[0] ,abs18904
[1],[],[],[],[],[1] ,abs10338
[1],[6 7],[],[0],[],[0] ,abs19110
[1],[5 6],[1],[0],[],[0] ,abs12129
[1],[],[2],[0],[],[1] ,abs10354
[1],[4 5],[],[0],[],[0] ,abs08743
[1],[6],[],[0],[1],[0] ,abs13761
[1],[3],[2],[0],[],[1] ,abs14387
[1],[2 3 4 5 6],[],[],[],[0] ,abs02856
[0],[],[],[],[],[1] ,abs21830
[1],[],[2],[0],[],[1] ,abs15907
[1],[6],[2],[0],[],[0] ,abs09634
[1],[],[2],[],[],[1] ,abs04262
[1],[],[],[],[],[1] ,abs09944
[1],[5 6],[1],[0],[],[0] ,abs06128
[1],[4 5],[],[0],[],[0] ,abs09751
[1],[3],[],[0],[1],[1] ,abs20647
[1],[4 5],[],[0],[],[0] ,abs08670
[1],[4 5 6],[1],[0],[],[0] ,abs07386
[1],[4 5],[],[0],[],[0] ,abs12138
[0],[],[],[],[],[1] ,abs10330
[1],[2],[],[0],[],[1] ,abs16972
[1],[4 5],[],[0],[],[0] ,abs17987
[1],[3 7],[],[0],[],[1] ,abs04416
[1],[2],[],[3],[],[1] ,abs21951
[1],[4 5 6],[],[0],[],[0] ,abs11707
[1],[5 6],[],[0],[],[0] ,abs09887
[1],[2 3 6],[],[],[1],[0] ,abs04466
[1],[3],[],[0],[1],[1] ,abs03444
[1],[6 7],[2],[0],[],[0] ,abs07629
[1],[5],[1],[0],[],[0] ,abs09202
[0],[],[],[],[],[0] ,abs00687
[1],[3 6],[],[0],[1],[1] ,abs10642
[1],[0],[],[0],[],[1] ,abs13895
[1],[6],[],[0],[],[1] ,abs05055
[1],[],[],[0],[],[1] ,abs03781
[1],[2],[],[],[],[1] ,abs13715
[0],[],[],[],[],[0] ,abs15563
[0],[],[],[],[],[1] ,abs16316
[1],[2],[1],[15],[1],[1] ,abs18901
[1],[5 6],[],[],[],[0] ,abs08929
[1],[4 6],[2],[0],[],[1] ,abs15131
[1],[6],[],[0],[],[1] ,abs14945
[1],[5 6],[],[0],[],[0] ,abs08673
[1],[3],[],[0],[1],[1] ,abs19128
[1],[1 2 5 6],[2],[],[],[0] ,abs17456
[1],[6],[],[0],[],[1] ,abs00353
[1],[5 6],[1],[0],[],[0] ,abs21325
[1],[2],[],[12],[],[1] ,abs14120
[1],[4 5],[],[0],[],[0] ,abs11173
[1],[2],[2],[],[],[1] ,abs21715
[1],[4 5],[2],[0],[],[0] ,abs07225
[0],[],[],[],[],[1] ,abs02470
[1],[2],[2],[12],[1],[1] ,abs14172
[1],[0],[],[0],[],[1] ,abs00013
[1],[5],[],[0],[],[0] ,abs10625
[1],[5 6],[],[0],[],[1] ,abs16764
[1],[6],[],[0],[],[0] ,abs08144
[1],[0],[1],[],[0],[1] ,abs03136
[1],[1 2],[2],[14 22],[],[1] ,abs00855
[1],[3],[2],[],[1],[0] ,abs19751
[1],[2],[2],[],[],[0] ,abs04436
[1],[6],[],[0],[],[0] ,abs00825
[1],[2],[],[12],[],[1] ,abs00899
[1],[5 6],[],[0],[1],[0] ,abs04683
[0],[],[],[],[],[0] ,abs15667
[1],[2],[],[],[],[1] ,abs22071
[1],[],[2],[],[],[1] ,abs14076
[1],[3 5],[],[0],[1],[0] ,abs19483
[1],[4 5],[],[0],[],[0] ,abs12648
[1],[4 5 6],[],[0],[],[0] ,abs21363
[1],[5 6],[2],[0],[],[0] ,abs07082
[1],[4 5 6],[2],[0],[],[0] ,abs13037
[0],[],[],[],[],[1] ,abs17537
[1],[4 6],[],[0],[],[0] ,abs09528
[1],[5],[],[0],[1],[1] ,abs19665
[0],[],[],[],[],[0] ,abs00632
[0],[],[],[],[],[1] ,abs17747
[1],[5 6 7],[],[0],[],[1] ,abs07817
[1],[1 2 3],[1],[],[],[0] ,abs18625
[1],[3],[],[0],[],[0] ,abs01451
[1],[5],[1],[],[1],[0] ,abs13914
[1],[6],[],[0],[],[0] ,abs20815
[1],[3],[],[0],[],[0] ,abs20321
[1],[],[1],[0],[],[1] ,abs20967
[1],[4 5 6 7],[2],[0],[],[1] ,abs12450
[1],[5],[],[0],[],[0] ,abs07918
[1],[3],[],[0],[],[0] ,abs16564
[1],[4],[],[0],[],[0] ,abs15488
[1],[5],[1],[0],[],[0] ,abs13609
[1],[1 2],[],[],[],[1] ,abs21885
[1],[4 5 6],[],[0],[],[0] ,abs11935
[1],[4 5 6],[],[0],[],[1] ,abs20995
[1],[5],[1],[0],[],[0] ,abs11019
[1],[4 5],[],[0],[],[0] ,abs00465
[1],[4],[],[0],[],[0] ,abs11711
[0],[],[],[],[],[1] ,abs18380
[1],[4 6],[],[0],[],[0] ,abs16899
[1],[5],[2],[0],[],[0] ,abs15214
[1],[],[],[0],[1],[1] ,abs00094
[1],[5],[],[0],[],[0] ,abs15121
[1],[6],[],[0],[],[1] ,abs03971
[1],[4 5],[],[0],[],[0] ,abs15210
[1],[1 2],[2],[],[],[0] ,abs19733
[1],[6],[],[0],[],[1] ,abs19859
[1],[5 6 7],[1],[0],[],[0] ,abs14910
[1],[4 6 7],[],[0],[],[0] ,abs15898
[1],[6],[],[0],[],[1] ,abs04558
[1],[6],[],[0],[],[0] ,abs00005
[1],[5 6],[],[],[],[0] ,abs17641
[0],[],[],[],[],[1] ,abs14397
[0],[],[],[],[],[1] ,abs13843
[1],[],[],[0],[],[1] ,abs20557
[1],[4 5 6],[2],[],[],[0] ,abs11161
[1],[],[],[],[],[1] ,abs22161
[1],[3 6],[],[16],[],[1] ,abs04628
[1],[5],[],[0],[],[0] ,abs05571
[1],[5 6],[],[0],[],[0] ,abs12907
[1],[4 5 6],[],[0],[],[0] ,abs19433
[0],[],[],[],[],[1] ,abs07094
[1],[3],[1],[0],[1],[1] ,abs00727
[1],[0],[],[0],[],[1] ,abs05084
[1],[3 6],[],[],[],[1] ,abs02076
[1],[5],[],[0],[],[0] ,abs02446
[1],[5],[],[0],[],[0] ,abs16154
[0],[],[],[],[],[1] ,abs18282
[1],[2],[],[0],[],[1] ,abs01023
[1],[1 2 6 7],[],[],[],[0] ,abs17606
[0],[],[],[],[],[1] ,abs17079
[1],[6],[],[12],[],[0] ,abs20420
[1],[5 6],[1],[0],[],[0] ,abs07319
[1],[],[2],[0],[],[1] ,abs21913
[1],[5 6],[],[0],[],[0] ,abs11911
[1],[],[2],[0],[],[1] ,abs13675
[1],[4],[],[],[],[1] ,abs04708
[1],[4 7],[2],[0],[],[1] ,abs08461
[1],[2],[],[],[],[0] ,abs00545
[1],[5],[1],[0],[1],[1] ,abs00894
[1],[4],[],[0],[],[1] ,abs11490
[1],[5],[],[0],[],[0] ,abs07779
[1],[6],[2],[0],[],[0] ,abs14263
[1],[2],[],[],[],[1] ,abs06661
[1],[4 5],[2],[0],[],[0] ,abs12214
[1],[5],[],[0],[],[0] ,abs06946
[1],[5 6],[],[0],[],[0] ,abs05497
[1],[5],[],[0],[],[0] ,abs16440
[1],[6],[],[0],[],[1] ,abs00126
[1],[5 6],[],[0],[],[0] ,abs21168
[0],[],[],[],[0],[1] ,abs21541
[1],[4 5 6],[2],[0],[],[0] ,abs08522
[1],[],[2],[0],[],[1] ,abs06563
[1],[],[],[0],[],[1] ,abs21868
[1],[],[2],[0],[],[0] ,abs09449
[1],[1 2],[1],[7],[1],[1] ,abs13656
[1],[3],[],[0],[],[0] ,abs08066
