Q1,Q2,Q3,Q4,Q5,Q6,id
1,,2,0,,1,abs10555
1,2,,,,1,abs10556
1,,,0,,1,abs10557
1,,2,0,,1,abs10558
1,,,0,,1,abs10559
1,6,,0,,0,abs10560
0,,,,,1,abs10561
1,2,,,,1,abs10562
1,,,,,1,abs10563
1,,2,0,,0,abs10564
1,1 2,,,,1,abs10565
1,6,,0,,1,abs10566
1,,2,0,,1,abs10567
1,1 2,2,,,1,abs10568
1,,2,,,1,abs10569
1,2,,,1,1,abs10570
0,,,,,1,abs10571
1,2,,,,1,abs10572
1,2,,,,1,abs10573
1,2,,,,1,abs10574
1,,,0,,1,abs10575
1,6,,0,,0,abs10576
1,0,2,0,,0,abs10577
1,,2,0,,1,abs10578
1,2,2,0,,1,abs10579
1,6,2,0,,1,abs10580
1,,,0,,1,abs10581
1,3,,0,,0,abs10582
1,1 2,,,1,1,abs10583
1,1 2,2,26,,1,abs10584
1,3 6,2,0,1,1,abs10585
1,,2,0,,1,abs10586
1,,,0,,1,abs10587
1,,,0,,1,abs10588
1,5 6,,,1,0,abs10589
1,2,,,,1,abs10590
1,2,,,,1,abs10591
1,,,,,1,abs10592
1,1 2,2,10 22,,1,abs10593
1,1 2,,7,,1,abs10594
1,,,0,,1,abs10595
1,3,,,,0,abs10596
1,,2,0,,1,abs10597
1,,2,0,,1,abs10598
1,,2,0,,1,abs10599
1,2,,0,,1,abs10600
1,2,,,1,0,abs10601
1,3,,0,1,1,abs10602
1,,,,,1,abs10603
1,2,,3,,1,abs10604
1,1 2,,,,0,abs10605
0,,,,,1,abs10606
0,,,,,1,abs10607
0,,,,,1,abs10608
1,6,,0,,0,abs10609
1,,,0,,1,abs10610
1,,,,,1,abs10611
1,1 2,,,1,0,abs10612
1,,2,0,,1,abs10613
1,1 2,,,,0,abs10614
1,5 6,,26,,0,abs10615
1,0,,0,,1,abs10616
1,5,,,,0,abs10617
1,2,,,1,1,abs10618
0,,,,,1,abs10619
1,,,0,,0,abs10620
1,,,0,,1,abs10621
0,,,,,1,abs10622
1,1 2,,,1,0,abs10623
0,,,,,1,abs10624
1,5,,0,,0,abs10625
0,,,,,1,abs10626
1,6,,0,1,1,abs10627
1,2,,3,,1,abs10628
1,,,0,,0,abs10629
1,2,,,1,1,abs10630
1,2,,,,1,abs10631
1,,,0,,1,abs10632
1,,,,,1,abs10633
1,2,,15,,1,abs10634
0,,,,,1,abs10635
1,2,,,,1,abs10636
1,,,,,1,abs10637
1,6,,0,,1,abs10638
1,2,2,0,,1,abs10639
0,,,,,1,abs10640
0,,,,,1,abs10641
1,3 6,,0,1,1,abs10642
0,,,,,1,abs10643
1,,2,0,,1,abs10644
1,,,0,,1,abs10645
1,,2,0,,1,abs10646
1,2,,,,1,abs10647
1,3,,,,1,abs10648
1,,,0,,1,abs10649
1,,,,,1,abs10650
1,2,,,,1,abs10651
1,,2,0,,1,abs10652
1,1 2,,,,1,abs10653
1,,,,,1,abs10654
1,,,,,1,abs10655
0,,,,,1,abs10656
1,,2,,,1,abs10657
1,,2,,1,1,abs10658
1,2,,,,1,abs10659
1,2,,,,1,abs10660
1,2,2,0,,1,abs10661
1,,2,0,,1,abs10662
1,6,,0,,0,abs10663
1,2,,,,1,abs10664
1,,,,,1,abs10665
1,3,,0,1,0,abs10666
1,,2,,,1,abs10667
1,6,2,0,,1,abs10668
1,,2,0,,1,abs10669
1,,2,0,,1,abs10670
1,0,2,0,,1,abs10671
1,6,2,0,,1,abs10672
1,,2,,,1,abs10673
1,,2,,,1,abs10674
1,6,2,0,,1,abs10675
1,2,,12,,1,abs10676
1,1 2 5,,,1,0,abs10677
1,2,,,,1,abs10678
1,,2,,,1,abs10679
1,,,,,1,abs10680
1,,,0,,1,abs10681
1,3,,,,1,abs10682
0,,,,,1,abs10683
1,1 2,,,1,1,abs10684
1,5,,0,,0,abs10685
0,,,,,1,abs10686
1,2,,,1,0,abs10687
1,,2,0,,1,abs10688
1,2,,,,1,abs10689
1,2,,,,1,abs10690
1,,2,0,,1,abs10691
1,,2,0,,1,abs10692
1,3,2,0,,0,abs10693
1,2,,,,1,abs10694
1,4 5,1,0,1,0,abs10695
1,2,2,,,1,abs10696
1,3 4 5 6,2,0,1,1,abs10697
1,2,,,,1,abs10698
1,2,,,,1,abs10699
0,,,,,1,abs10700
1,,,,,1,abs10701
1,,,0,,1,abs10702
1,1 2,,40,1,1,abs10703
1,,2,0,,1,abs10704
1,3,,0,1,1,abs10705
1,2,,0,,1,abs10706
1,3,2,0,,1,abs10707
1,,2,0,,1,abs10708
1,,,0,,1,abs10709
1,,2,0,1,1,abs10710
1,5 6,,3,1,1,abs10711
0,,,,,1,abs10712
1,,2,0,,1,abs10713
1,6,2,0,,1,abs10714
0,,,,,1,abs10715
1,2,,,,1,abs10716
1,2,,12,,1,abs10717
1,0,,0,,1,abs10718
1,,,,,1,abs10719
1,3,,0,1,0,abs10720
1,6,2,0,,1,abs10721
1,0,2,0,,1,abs10722
1,1 2,,,,0,abs10723
1,3,,0,,0,abs10724
1,2,2,,,1,abs10725
1,,2,0,,1,abs10726
1,,2,0,,1,abs10727
1,3,,,,1,abs10728
1,2,2,12,,1,abs10729
1,2,,,,1,abs10730
0,,,,,1,abs10731
1,4 5 6,,0,,1,abs10732
1,4 5,,0,,0,abs10733
1,3 7,,0,1,1,abs10734
1,3,,0,1,1,abs10735
1,5,,0,,0,abs10736
1,4 5,2,0,,0,abs10737
1,4 5,1,0,1,1,abs10738
0,,,,,0,abs10739
1,6,,0,,0,abs10740
1,4 5 6,,0,,1,abs10741
1,4 5,2,0,,0,abs10742
1,4 5 6,,0,,0,abs10743
1,5 6,2,0,,0,abs10744
0,,,,,0,abs10745
1,4 5,,0,,0,abs10746
1,4 5 6,,0,,0,abs10747
1,4 5 6,,0,,0,abs10748
1,4 5,2,0,,0,abs10749
1,4 5 6 7,,0,,0,abs10750
1,5 6,1,0,,0,abs10751
1,4 5,,0,,0,abs10752
1,5 6,2,0,,0,abs10753
0,,,,,0,abs10754
0,,,,,1,abs10755
1,4 5,,0,,0,abs10756
1,4 5 6,,0,,1,abs10757
1,5 6,1,0,,0,abs10758
1,5 6,,0,,0,abs10759
1,5,2,0,,0,abs10760
1,4 5,,0,,0,abs10761
1,4 5,,0,1,1,abs10762
1,4,2,0,,1,abs10763
1,4,2,0,,1,abs10764
1,4 5 6,,0,,0,abs10765
1,4 5,1,0,1,1,abs10766
1,3,2,0,,0,abs10767
1,4 5,,0,,0,abs10768
0,,,,1,1,abs10769
1,3,2,0,1,0,abs10770
1,5,,0,,1,abs10771
1,5 6,,0,,0,abs10772
1,6,2,0,,0,abs10773
1,1 2,,,1,0,abs10774
1,5 6,,0,,0,abs10775
1,6,2,0,,0,abs10776
1,4 5,,0,,0,abs10777
1,4 5,,0,,0,abs10778
1,4 5 6,,0,,0,abs10779
1,4 5,,0,,1,abs10780
1,4 5,,0,,1,abs10781
1,6,,0,,1,abs10782
1,4 5 6 7,2,0,,0,abs10783
1,4 5 6,1,0,,0,abs10784
1,3,,0,,1,abs10785
0,,,,,1,abs10786
1,4 5 6,,0,,1,abs10787
1,5,,0,,0,abs10788
1,3,2,0,,0,abs10789
1,4 5 6,2,0,,0,abs10790
1,4 5 6 7,2,0,,0,abs10791
1,4 5 6,,0,1,1,abs10792
0,,,,1,1,abs10793
1,5,,0,,0,abs10794
1,5,,,,0,abs10795
1,5 6,,0,,0,abs10796
1,4 5 6 7,,0,,0,abs10797
1,4 5,1,0,,0,abs10798
1,,2,,,1,abs10799
1,5,,0,,1,abs10800
0,,,,,0,abs10801
1,6,2,0,,0,abs10802
1,5,,0,,0,abs10803
1,4 5 6,,0,,0,abs10804
1,5,1,0,,0,abs10805
1,4,,,,0,abs10806
1,5,,0,1,1,abs10807
1,4 5 6,,0,,0,abs10808
1,6,,0,,0,abs10809
1,5,,0,,0,abs10810
1,4 5,,0,1,1,abs10811
1,4 5 6,,0,,0,abs10812
1,4 5 6,,0,,1,abs10813
1,1 2,,,,0,abs10814
1,4 7,2,0,,1,abs10815
1,5 6,2,0,,0,abs10816
1,3 5,,,,0,abs10817
1,4 5,2,0,,1,abs10818
1,5 6,1,0,,0,abs10819
1,6,2,0,,0,abs10820
1,4 6,,0,,0,abs10821
1,1 2,,,,0,abs10822
1,4 5 6,,0,,0,abs10823
0,,,,,0,abs10824
1,3 7,,0,,0,abs10825
1,4 5 6 7,2,0,1,1,abs10826
0,,,,,0,abs10827
1,5,,0,,0,abs10828
1,6,2,0,,0,abs10829
1,6,,,,0,abs10830
1,3,2,0,1,1,abs10831
1,4 5 6,,0,,1,abs10832
1,4,,,,0,abs10833
1,4 6,2,0,,1,abs10834
1,4 5 6,2,0,,0,abs10835
1,5 6,,0,,0,abs10836
1,3 5,,0,,1,abs10837
1,4 6,,0,,0,abs10838
1,6,,0,,0,abs10839
1,1 2,,,,0,abs10840
1,5,1,0,,0,abs10841
1,4 5 6,2,0,,0,abs10842
1,,2,0,,1,abs10843
1,4 5 6,,,,0,abs10844
1,4 5 6,,0,,0,abs10845
1,5,2,0,,1,abs10846
1,5 6,,0,,0,abs10847
1,4,,0,1,1,abs10848
1,5,,,1,0,abs10849
1,6,2,0,,0,abs10850
1,6,,0,,0,abs10851
1,4 5,,,,0,abs10852
1,4 5,2,0,,0,abs10853
1,5 6,2,0,,0,abs10854
1,4 5,,0,,0,abs10855
0,,,,,1,abs10856
1,4 5 6,,,,1,abs10857
1,4,,0,1,1,abs10858
1,6,,0,,1,abs10859
1,4 5 6,,0,,0,abs10860
1,6 7,,0,,1,abs10861
1,5 6,,0,,0,abs10862
1,6,2,0,,0,abs10863
1,6,,0,,0,abs10864
1,4 5 6,1,0,,1,abs10865
1,4 5 6,,0,,1,abs10866
1,5 6,1,0,,0,abs10867
1,5 6,1,0,,0,abs10868
1,4 6 7,,0,,0,abs10869
1,5 6,,0,,0,abs10870
1,4 5,,,,1,abs10871
1,6,1,0,,1,abs10872
1,,2,0,,0,abs10873
1,4 5,1,0,,0,abs10874
1,5 6,2,,1,0,abs10875
1,5 6,2,0,1,0,abs10876
1,6,1,0,,0,abs10877
1,4 5,,0,,0,abs10878
1,5,,0,,0,abs10879
1,1 2,,7 22,,0,abs10880
1,4 5 6,,0,,1,abs10881
1,4 5,,0,,0,abs10882
1,6,2,0,,0,abs10883
1,4 5,,0,,0,abs10884
1,4 5,,0,,0,abs10885
1,5 6,2,0,,0,abs10886
1,5 6,2,0,,0,abs10887
1,1 2,,,,0,abs10888
1,5 6,1,0,,0,abs10889
1,4 5,1,0,1,0,abs10890
1,4 5,,0,,0,abs10891
1,6,2,0,,0,abs10892
1,5,,,,0,abs10893
1,5,,0,,1,abs10894
0,,,,,0,abs10895
1,5 6,,0,,0,abs10896
1,4 5 6,2,0,,0,abs10897
1,4 5 6,,,,1,abs10898
1,6,2,0,,0,abs10899
1,5 6,1,0,,0,abs10900
1,4 5,1,0,,0,abs10901
1,4 5 6,,14,1,1,abs10902
1,7,2,0,,0,abs10903
1,4 5 6 7,1,0,,0,abs10904
1,4,2,7,,1,abs10905
1,6,2,0,,0,abs10906
1,5,,7,,1,abs10907
1,5 6,,0,1,1,abs10908
1,4 5,1,0,,0,abs10909
1,4 5,2,0,,1,abs10910
1,5,2,0,,0,abs10911
1,4,2,,,1,abs10912
1,4 5,2,0,,1,abs10913
1,,1,,,1,abs10914
1,6,2,0,,0,abs10915
1,6,,0,,1,abs10916
1,3 5 6,2,0,,1,abs10917
1,5 6,,0,,0,abs10918
0,,,,,0,abs10919
1,5,,0,1,1,abs10920
1,5 6,1,0,,0,abs10921
1,4 5,,0,,1,abs10922
1,5,,,,1,abs10923
1,5 6,,0,1,0,abs10924
1,6,2,0,,0,abs10925
1,5,,0,,1,abs10926
1,4 5,1,0,,0,abs10927
1,3 6,,0,,0,abs10928
1,4 5 6,1,0,,1,abs10929
0,,,,,1,abs10930
1,3 6,,0,1,1,abs10931
1,6,2,0,,1,abs10932
1,4 5 6,,0,,0,abs10933
1,4 5,2,18,,0,abs10934
1,4 5 6 7,2,0,,1,abs10935
1,3 4 5,,0,,0,abs10936
1,4 5 6,,0,,0,abs10937
1,5 6,1,0,,0,abs10938
1,6,,0,,0,abs10939
1,4 5,,0,,0,abs10940
1,4 5,1,0,,0,abs10941
1,5,2,0,,0,abs10942
1,4 5 6,,0,,0,abs10943
1,5 6,1,0,,0,abs10944
1,6,,0,,1,abs10945
0,,,,,0,abs10946
1,4 6,2,0,1,1,abs10947
1,4 5,,0,,0,abs10948
1,4 5,,0,1,1,abs10949
1,5,,0,,0,abs10950
1,4 5,,0,,0,abs10951
1,4,2,,,0,abs10952
1,6,2,0,,0,abs10953
0,,,,,0,abs10954
1,4,,0,,1,abs10955
1,3 5 6,,0,,0,abs10956
0,,,,,0,abs10957
1,4 5,2,0,,0,abs10958
1,2 5 6,,,,0,abs10959
1,4 5 6,2,0,,0,abs10960
1,5,,0,,0,abs10961
1,3,,0,,1,abs10962
1,5,1,0,,0,abs10963
1,6,,0,,0,abs10964
1,5 6,,0,,0,abs10965
1,5 6,2,0,,0,abs10966
1,6,,0,,0,abs10967
1,5,,0,,0,abs10968
0,,,,,0,abs10969
1,4 5 6,,18,,1,abs10970
1,5 6,,0,,0,abs10971
1,4 5,1,,,0,abs10972
1,5,1,0,,0,abs10973
1,4 5,,,,1,abs10974
1,4 5,,,,1,abs10975
1,3,,0,,0,abs10976
1,2,,,,0,abs10977
1,5,1,0,,0,abs10978
1,4 5 6,,0,,0,abs10979
1,5 6,2,0,,0,abs10980
1,4 5,,0,,1,abs10981
1,5,,0,,0,abs10982
1,5,2,0,,0,abs10983
1,4 5,,0,,0,abs10984
1,2,2,0,,1,abs10985
1,5 6,2,0,,0,abs10986
1,5 6,,0,,1,abs10987
1,4 5,,0,,0,abs10988
1,4 6,2,0,,0,abs10989
1,6,,,,1,abs10990
1,5 6,2,0,,0,abs10991
1,4 5 6,,0,,0,abs10992
1,5 6,,0,,0,abs10993
1,4 5 6,,0,,0,abs10994
1,5 6,,0,,0,abs10995
1,6,,0,,0,abs10996
1,4 5,,0,1,1,abs10997
1,2 3 4 6,2,,,1,abs10998
1,5,,0,,0,abs10999
1,6,2,0,,0,abs11000
1,4 5 6 7,2,0,,0,abs11001
1,6,,0,,1,abs11002
1,4 5,2,0,,0,abs11003
0,,,,,1,abs11004
1,4 5 6,,0,,0,abs11005
1,5 6,,0,,0,abs11006
1,4 5 6,,0,,0,abs11007
1,5,,0,,0,abs11008
1,4 5 6,,0,,0,abs11009
1,5,,0,,0,abs11010
1,5 6,1,0,,0,abs11011
1,5 6,1,0,,0,abs11012
1,5 6,1,0,,1,abs11013
1,5,,0,1,1,abs11014
1,7,2,0,,0,abs11015
1,3 6,,0,1,0,abs11016
1,4 5,,0,,0,abs11017
1,5,,0,,0,abs11018
1,5,1,0,,0,abs11019
1,4 5 6 7,2,0,1,1,abs11020
1,5,,0,,0,abs11021
1,4 5 6,2,0,,1,abs11022
1,4 5 6,,0,,0,abs11023
1,4 5 6 7,,0,,1,abs11024
0,,,,,1,abs11025
1,4 5 6 7,2,0,,0,abs11026
1,5 6,2,0,,0,abs11027
0,,,,,0,abs11028
0,,,,,1,abs11029
1,6,2,0,,0,abs11030
1,4 5 6,,0,,0,abs11031
1,6,,0,,0,abs11032
1,5 6,,0,,0,abs11033
1,4,2,18,,1,abs11034
1,4 5,,0,,0,abs11035
0,,,,,0,abs11036
1,1 2,,28,,1,abs11037
1,6,2,,,0,abs11038
1,4 5,2,0,,1,abs11039
1,4 5,2,,,1,abs11040
0,,,,,0,abs11041
1,5 6,,0,,0,abs11042
1,4 5 6,,,,0,abs11043
1,5 6,1,0,,0,abs11044
1,6,2,0,,0,abs11045
1,5 6,2,0,,0,abs11046
1,3,,0,,0,abs11047
1,5 6,,0,,0,abs11048
1,5 6 7,,0,,1,abs11049
1,5,,0,,0,abs11050
1,5,1,0,,0,abs11051
1,6,,0,,0,abs11052
1,,,0,,1,abs11053
1,5,,0,,0,abs11054
1,4 5 6,,,,1,abs11055
1,4 5,2,0,,0,abs11056
1,4 5,,0,,0,abs11057
1,4 5 6,2,0,,0,abs11058
1,5,,0,,1,abs11059
1,2 6,,0,1,1,abs11060
1,4 5 6,1,0,,0,abs11061
1,4 5,,0,,0,abs11062
1,6,2,0,1,1,abs11063
1,6,,0,,1,abs11064
1,4 5,2,0,1,1,abs11065
1,4 5 6,2,0,,0,abs11066
1,4 5,2,,,1,abs11067
1,2,,,,1,abs11068
1,4 5 6,,0,,0,abs11069
1,4 5,2,0,,0,abs11070
1,5 7,2,0,,0,abs11071
1,4 5,,0,,0,abs11072
1,5 6,2,0,,0,abs11073
1,4 5 6 7,,0,,0,abs11074
1,6,,0,,1,abs11075
1,4 5,2,0,,1,abs11076
1,5,1,0,,1,abs11077
1,2,2,9,,1,abs11078
1,4 5 6,,0,,1,abs11079
1,4 5 6,1,0,,0,abs11080
1,2 3 4 5 6,,,,1,abs11081
1,5 6,1,0,,0,abs11082
1,6,,0,,0,abs11083
1,5 6,,0,,0,abs11084
1,6,2,0,,0,abs11085
1,2 3 4 5 6,,,1,1,abs11086
1,4 5,,0,1,0,abs11087
1,6,,0,,0,abs11088
0,,,,,1,abs11089
1,4 5 6,2,0,,0,abs11090
1,,2,0,,1,abs11091
0,,,,,0,abs11092
1,3,,,,1,abs11093
1,4 5,2,0,1,1,abs11094
1,4,2,0,1,1,abs11095
0,,,,,0,abs11096
1,4,,0,,0,abs11097
0,,,,,1,abs11098
1,4 5,2,,,0,abs11099
1,4 5,2,0,,0,abs11100
1,5,,0,,0,abs11101
1,3 4 5 6,2,0,,0,abs11102
1,6,,0,,0,abs11103
1,4 5 6,2,0,,0,abs11104
1,4 5 6,,0,,0,abs11105
1,5 6,1,0,1,0,abs11106
1,5 6,,0,,0,abs11107
1,1 2 6,,28,,0,abs11108
1,4 5,1,,,1,abs11109
1,6,1,0,,0,abs11110
1,5 6,,0,,0,abs11111
1,6,2,0,,0,abs11112
1,4 5 6,,0,,0,abs11113
1,4 5,,0,,0,abs11114
1,4 5,,0,,0,abs11115
1,5,1,0,,0,abs11116
1,4 5 6,2,0,,0,abs11117
1,5,,0,,0,abs11118
1,5 6,,0,,0,abs11119
1,5,,0,,0,abs11120
1,5,,0,,0,abs11121
1,5 6,2,0,,0,abs11122
1,5 6,,0,,0,abs11123
1,4 5 6,,0,,1,abs11124
1,4,,0,,1,abs11125
1,6,1,0,,0,abs11126
1,4 5 6,2,0,,0,abs11127
1,6,2,0,,0,abs11128
1,5 6,2,0,,0,abs11129
1,4,,0,,1,abs11130
1,1 2,,,,0,abs11131
1,4,2,0,,1,abs11132
1,4 6,,18,,1,abs11133
1,4 5,2,0,,1,abs11134
1,4,,0,,0,abs11135
1,5 6,2,0,,0,abs11136
1,7,,0,,1,abs11137
1,4 5 6,,0,,0,abs11138
1,4 5,2,,,0,abs11139
1,5,1,0,,0,abs11140
1,6,2,0,,0,abs11141
1,4 5 6,2,0,,1,abs11142
1,5 6,2,0,,0,abs11143
1,5 6,,0,,0,abs11144
1,5 6,1,0,,0,abs11145
1,4 5 6,,0,,0,abs11146
1,6,1,0,,0,abs11147
1,5 6,1,0,,0,abs11148
1,5 6,,0,,0,abs11149
0,,,,,0,abs11150
1,4 5 6,1,0,,1,abs11151
1,5 6,,0,,0,abs11152
1,1 2,,,,0,abs11153
1,6,,,,1,abs11154
1,5 6,,0,,0,abs11155
1,5,,0,,0,abs11156
1,4 5,2,0,,0,abs11157
1,4 5 6,2,0,,0,abs11158
0,,,,,0,abs11159
1,5 6,1,0,,0,abs11160
1,4 5 6,2,,,0,abs11161
1,6,,0,,0,abs11162
1,4 5 6,,0,,0,abs11163
1,4 5,,0,,0,abs11164
1,4 5 6,1,0,,0,abs11165
1,5 6,,0,,0,abs11166
1,5 6,,0,,0,abs11167
1,5,1,,,0,abs11168
0,,,,,0,abs11169
1,,2,0,,0,abs11170
1,5 6,,0,,0,abs11171
1,4 5,1,0,,0,abs11172
1,4 5,,0,,0,abs11173
1,3 5 6,1,0,1,0,abs11174
1,1 2 6,,,1,0,abs11175
1,4 6,2,0,,0,abs11176
1,4,,,,0,abs11177
1,5 6,,0,,0,abs11178
1,5 6,,0,,0,abs11179
1,4 5,1,0,,0,abs11180
1,4 5,2,,1,0,abs11181
1,4,2,0,,1,abs11182
1,5,,0,,0,abs11183
1,5,,0,,0,abs11184
0,,,,,0,abs11185
1,4 5 6,,0,,1,abs11186
0,,,,,0,abs11187
1,5,,0,1,1,abs11188
1,5,,0,,0,abs11189
1,6,2,0,,0,abs11190
1,1 2,2,40,,0,abs11191
1,5,,0,,0,abs11192
1,5,1,0,,0,abs11193
1,3 6,,0,,0,abs11194
1,6,,0,,0,abs11195
1,4 5,1,0,,0,abs11196
1,4 5 6 7,,0,,1,abs11197
1,5 6,,0,,0,abs11198
1,5 6,,0,,0,abs11199
1,5 6,,0,,1,abs11200
0,,,,,1,abs11201
1,5,1,0,,0,abs11202
1,6,2,0,,0,abs11203
1,5,,0,,0,abs11204
1,4 5 6,,0,,0,abs11205
1,5,,0,,0,abs11206
0,,,,,1,abs11207
1,3 5 6,,0,,0,abs11208
1,5 6,,0,,0,abs11209
1,5 6,2,0,,0,abs11210
1,5,,0,1,0,abs11211
1,5,,0,,0,abs11212
1,6,2,0,,0,abs11213
1,5,,0,,0,abs11214
1,5 7,,0,,0,abs11215
1,3,2,0,,0,abs11216
0,,,,,1,abs11217
1,6,2,0,,0,abs11218
1,5 6,2,0,,0,abs11219
1,5,1,0,,0,abs11220
1,5,2,0,,1,abs11221
1,4 5,2,0,,1,abs11222
1,4 5,2,0,,1,abs11223
1,4 5,2,0,,1,abs11224
1,5,,0,,0,abs11225
1,3,,,1,1,abs11226
1,5,2,0,,0,abs11227
1,4 5,2,0,,0,abs11228
1,4 5,,0,,0,abs11229
1,4 5 6,2,0,,0,abs11230
1,2 4 5 6,,,1,1,abs11231
0,,,,,0,abs11232
1,6,2,0,,1,abs11233
1,4 5,,,,1,abs11234
1,0,2,0,,0,abs11235
1,6,2,0,,0,abs11236
1,5,1,0,,0,abs11237
1,1 2,,7,,0,abs11238
1,4 5 6,2,0,,0,abs11239
1,5 6,,0,,0,abs11240
1,5 6,,0,,0,abs11241
1,4 5 6,,0,,0,abs11242
1,4 5 6,,0,,0,abs11243
0,,,,,0,abs11244
1,6,2,0,,0,abs11245
0,,,,,0,abs11246
1,4 5 6,2,0,,0,abs11247
1,3 7,,,1,0,abs11248
1,4 5,,,,1,abs11249
1,5 6,,0,,0,abs11250
1,6,2,0,,0,abs11251
1,5,1,0,,0,abs11252
0,,,,,1,abs11253
1,5,,0,,0,abs11254
1,5,,0,,0,abs11255
1,5 6,1,0,,0,abs11256
1,4 5 6,,0,,0,abs11257
1,5 6,,0,,0,abs11258
0,,,,,0,abs11259
1,5,1,0,1,1,abs11260
1,6,,0,,0,abs11261
1,5,2,0,,0,abs11262
1,5 6,,0,,0,abs11263
1,6,2,0,,0,abs11264
1,4 5 6,1,0,,0,abs11265
1,6,,0,,1,abs11266
1,5,1,0,,0,abs11267
1,3 6,1,0,1,1,abs11268
1,6,,0,,0,abs11269
1,5 6,2,0,,0,abs11270
1,5 6,1,0,,0,abs11271
1,5,1,0,,0,abs11272
1,4 5,,0,,0,abs11273
1,4 5,,0,,0,abs11274
1,5,1,0,1,0,abs11275
1,4 6,,0,,0,abs11276
1,5 6,1,0,,0,abs11277
1,4 5 6,,0,,1,abs11278
1,4,,,,1,abs11279
0,,,,,1,abs11280
1,6,1,,1,1,abs11281
1,5 6 7,2,0,,0,abs11282
0,,,,,0,abs11283
1,4 5 6,2,0,,0,abs11284
1,6,,0,,0,abs11285
1,5,1,0,,0,abs11286
1,6,2,0,,0,abs11287
1,5,1,0,,1,abs11288
1,4 5 6,2,0,,0,abs11289
1,1 2,,,1,0,abs11290
1,4 5,,0,,0,abs11291
1,4 5 6,,0,,0,abs11292
1,5 6,2,0,,0,abs11293
1,4 5 6,,0,,1,abs11294
1,4 5,2,0,,0,abs11295
1,4 5,,0,,0,abs11296
0,,,,,0,abs11297
1,5,,0,,0,abs11298
1,5,1,0,,0,abs11299
1,,2,,,0,abs11300
1,4 5 6,1,0,,0,abs11301
1,6,,0,,0,abs11302
1,5 6,,0,,0,abs11303
1,5,,0,,0,abs11304
1,5 6,,0,,0,abs11305
1,4 5,,0,,0,abs11306
1,5,,0,,0,abs11307
1,4 5 6,,0,1,1,abs11308
1,5 6,,0,,0,abs11309
1,5 6,2,0,,0,abs11310
1,4 5 6,,0,,0,abs11311
1,5 6,1,0,,0,abs11312
1,1 2,,,1,0,abs11313
1,4 5 6 7,,0,,0,abs11314
0,,,,,1,abs11315
1,6,,0,,0,abs11316
1,5 6,2,0,,0,abs11317
1,4 5 6,2,0,,0,abs11318
1,4 5 6,2,0,,0,abs11319
1,5 6,,0,,0,abs11320
0,,,,,0,abs11321
1,5,1,0,,0,abs11322
1,4 5,,0,,1,abs11323
1,4 5,1,0,,0,abs11324
1,6,,0,,0,abs11325
1,6,1,0,,0,abs11326
1,5 6,,0,,0,abs11327
1,4 5 6,,0,,0,abs11328
0,,,,,1,abs11329
1,5 6,1,0,1,0,abs11330
1,4 5 6,,0,,1,abs11331
1,,,0,,0,abs11332
1,4 5 6,,0,,0,abs11333
1,6,1,,,1,abs11334
1,6,,0,,0,abs11335
1,4 5,2,0,,1,abs11336
1,5 6,2,0,,0,abs11337
1,5 6,,0,,0,abs11338
1,5 6,,0,,0,abs11339
1,4 5 6,,0,,0,abs11340
1,4 5,1,0,,1,abs11341
1,6,2,0,,0,abs11342
1,4 5,2,0,,1,abs11343
1,4 5 6,,0,,0,abs11344
1,5,,0,,0,abs11345
1,5,,0,,1,abs11346
1,5,,0,,0,abs11347
1,5 6,,0,,0,abs11348
1,4 5,,0,,0,abs11349
1,2 4 5 6,,12,,1,abs11350
1,5,1,0,,1,abs11351
1,4 5,2,0,,0,abs11352
1,4 5 6,2,0,,0,abs11353
1,4 5 6,,0,,0,abs11354
1,6,2,0,,0,abs11355
1,4 5,2,0,1,1,abs11356
1,4 5 6,,0,,0,abs11357
1,4 5 6,,0,,0,abs11358
1,4 5,,0,,0,abs11359
1,4 5 6,2,0,,0,abs11360
1,4 5,2,0,,1,abs11361
1,5 6,,0,,0,abs11362
0,,,,,0,abs11363
1,4 5,1,0,,0,abs11364
1,4 5,,0,,1,abs11365
1,6,2,0,,0,abs11366
1,4 7,,0,,0,abs11367
1,6,,0,,1,abs11368
1,5 6,,0,,0,abs11369
1,5 6,2,0,1,0,abs11370
1,6,2,0,,1,abs11371
1,2,,,,1,abs11372
1,4 5,2,0,1,1,abs11373
1,4 5 6,,0,,0,abs11374
1,4 5,2,26,,1,abs11375
1,4 5 6,2,0,,1,abs11376
1,6 7,,0,,0,abs11377
1,5,,0,,0,abs11378
1,4 5 6,,0,,0,abs11379
1,4 5,2,0,,0,abs11380
1,5,,0,,0,abs11381
0,,,,,1,abs11382
1,5,,0,,1,abs11383
1,6,,0,,0,abs11384
1,3,,0,,0,abs11385
1,3,,0,1,1,abs11386
1,6,2,0,,0,abs11387
1,5 6,,0,,0,abs11388
1,5,,,,0,abs11389
1,5,,0,,0,abs11390
1,4 5 6,2,0,,0,abs11391
1,5 6,,0,,0,abs11392
1,5,1,0,,0,abs11393
1,4 6,2,0,,0,abs11394
1,5,1,0,,1,abs11395
1,4 5,2,0,,0,abs11396
1,4 5 6,2,0,,0,abs11397
1,6,,0,,0,abs11398
1,4 5,,0,,0,abs11399
1,4,,0,,1,abs11400
1,6,,0,,1,abs11401
1,4 5 6,,0,,0,abs11402
1,5,,0,,0,abs11403
1,7,2,,,1,abs11404
